ID,NAME,URL,TELEPHONE,LONGITUDE,LATITUDE,ADDRESS_REGION,ADDRESS_LOCALITY,ADDRESS_COUNTRY
3379,Kilshanny House,http://www.kilshannyhouse.ie/,+353(0)657071660,-9.29826247211235,52.9817869333114,Clare,Kilshanny,Republic of Ireland
3380,The Spa at the Shelbourne Hotel,http://www.shelbournespa.ie,+353(0)16634500,-6.256092,53.33893,Dublin,Dublin,Republic of Ireland
3381,Wholesome Fayre,http://www.facebook.com/WholesomeFayre,+353(0)646626637,-9.50548339740601,52.058423042549,Kerry,Killarney,Republic of Ireland
3382,On Yer Bike,http://www.onyerbike.ie,+353(0)879921559,-6.19155399303736,54.0516527994892,Louth,Carlingford,Republic of Ireland
3383,McNutts Donegal Woollen Mill,http://www.donegalwoollenmill.com/,+353(0)749155662,-7.84382369144555,55.1913118427861,Donegal,Downings,Republic of Ireland
3384,McNutts Donegal Woollen Mill,http://www.mcnuttofdonegal.com/,+353(0)749155662,-7.84382369144555,55.1913118427861,Donegal,Downings,Republic of Ireland
3385,Pizza & Pasta Napoli,http://www.pizzaandpastanapoli-galway.com/,+353(0)91532806,-9.0539092,53.2715116,Galway,Galway,Republic of Ireland
3386,Eclipse Equestrian and Adventure Centre,http://www.eclipseireland.com,+353(0)646682965,-9.74793393652339,51.8760225956477,Kerry,Killarney,Republic of Ireland
3388,Fly Fish Ireland,http://www.flyfishireland.ie,+353(0)876497442,-8.35671136040037,52.1868307305683,Cork,Glanworth,Republic of Ireland
3390,Halpin's  Bridge Cafe,http://halpinscafe.com,+353(0)40432677,-6.04410101455596,52.9806980878593,Wicklow,Wicklow Town,Republic of Ireland
3391,Fishing Ireland,,+353(0)868851791,-6.56565062068227,52.5001006306539,Wexford,Based in Enniscorthy,Republic of Ireland
3392,Fishing Ireland,,+353(0)868851791,-6.56565062068227,52.5001006306539,Wexford,Based in Enniscorthy,Republic of Ireland
3393,Giddy Gally Adventures,http://www.giddygallyadventures.ie,+353(0)87879353868,-6.10602886764445,53.2785972972732,Dublin,Dalkey,Republic of Ireland
3395,37 Dawson Street,http://www.37dawsonstreet.ie,+353(0)19022908,-6.25856767053483,53.3405358391667,Dublin,Dublin City,Republic of Ireland
3396,37 Dawson Street,http://www.37dawsonstreet.ie,+353(0)19022908,-6.25856767053483,53.3405358391667,Dublin,Dublin City,Republic of Ireland
3398,The Wren's Nest Coffee House and Garden,,+353(0)861773119,-10.2682975182465,52.1408034897572,Kerry,Dingle,Republic of Ireland
3401,WILD,http://www.wildfullstop.com,+353(0)876151931,-10.0021548300353,53.5438887895402,Galway,Letterfrack,Republic of Ireland
3402,Asian Tea House,http://www.asianteahouse.ie/,+353(0)91563749,-9.0536897209015,53.2745802190264,Galway,Galway City,Republic of Ireland
3403,Rent My Barge - Anam Cara,http://www.rentmybarge.com/,+353(0)872967112,-6.73236802640826,53.3643116538844,Kildare,Donadea,Republic of Ireland
3406,Monaghan Town Heritage Trail,http://www.monaghantourism.com/default.aspx,,-6.96834698852308,54.2490813363534,Monaghan,Monaghan Town,Republic of Ireland
3408,Maxwells Bistro,http://www.maxwellsrestaurant.ie,+353(0)91568974,-9.05119954907377,53.2740522965406,Galway,Galway,Republic of Ireland
3409,Clones Town Heritage Trail,http://www.monaghantourism.com/,,-7.2306630888188,54.1796853033201,Monaghan,Clones,Republic of Ireland
3410,Dundalk Craft and Farmers Market,http://www.marketsquaredundalk.ie,+353(0)429392959,-6.40356163121339,54.0035885596939,Louth,"Dundalk,",Republic of Ireland
3411,Go with the Flow - River Adventures,http://www.gowiththeflow.ie,,-7.7972965,52.9584832,Tipperary,Roscrea,Republic of Ireland
3412,My Ireland Heritage - Genealogy,http://www.myirelandheritage.com,+353(0)16890008,-6.52689896792298,53.4611572342369,Meath,Batterstown,Republic of Ireland
3416,The Pantry,,+353(0)214774453,-8.52539681971279,51.706214685335,Cork,Kinsale,Republic of Ireland
3417,Rathsallagh Country House,http://www.rathsallagh.com,+353(0)4540112,-6.72921782676439,53.0312307520037,Wicklow,Dunlavin,Republic of Ireland
3419,The Old Stand,http://www.theoldstandshanagolden.com,+353(0)6960780,-9.09971656983646,52.573337239117,Limerick,Shanagolden,Republic of Ireland
3420,Wavesweeper Sea Adventures,https://www.facebook.com/wave.sweeper,+353(0)872312989,-9.9876028,54.2238996,Mayo,Belmullet,Republic of Ireland
3421,Bru Chlann Lir,http://www.bruchlannlir.com/Geraghty-Charters/,+353(0)9785741,-10.099878,54.13762,Mayo,Ballina,Republic of Ireland
3424,Seatrails,http://www.seatrails.ie/,+353(0)872405071,-8.46160250986566,54.2769079023409,Sligo,Sligo,Republic of Ireland
3425,The Happy Pear,https://thehappypear.ie/,+353(0)12873655,-6.06049268899755,53.1444858833278,Wicklow,Greystones,Republic of Ireland
3426,The Tea & Garden Rooms,http://www.tearoomsballyvaughan.com,+353(0)857261315,-9.15401417393081,53.1194193022175,Clare,Ballyvaughan,Republic of Ireland
3427,Via Veneto,http://www.viaveneto.ie,+353(0)868627858,-6.570366,52.5017961,Wexford,Co Wexford,Republic of Ireland
3428,South Coast Sailing,http://www.southcoastsailing.net,+353(0)862623727,-6.99201450262444,52.14893526552,Waterford,Dunmore East,Republic of Ireland
3429,The 51,http://www.the51bar.com,+353(0)16600150,-6.2425671,53.3347141,Dublin,Dublin City,Republic of Ireland
3432,Picaderos,http://www.picaderos.ie,+353(0)16292806,-6.58948505515593,53.3821891776404,Kildare,Maynooth,Republic of Ireland
3434,Great Southern Trail,http://www.southerntrail.net,+353(0)6962597,-9.0545503327723,52.4540123433318,Limerick,Newcastle West,Republic of Ireland
3436,An Builín Blasta,http://www.odonoghuesbakery.com,+353(0)9781800,-9.9897892,54.2237208,Mayo,Belmullet (Béal an Mhuirthead),Republic of Ireland
3437,Boskill Equestrian Centre,http://www.limerickhorseriding.com,+353(0)857673468,-8.46488,52.591826,Limerick,Caherconlish,Republic of Ireland
3438,Rock Farm Slane - Electric Bikes,http://rockfarmslane.ie/activities/electric-bikes/,+353(0)419884861,-6.55762957841795,53.7049715448617,Meath,Slane,Republic of Ireland
3441,Deep Blue Watersports,http://www.seafishingdonegal.com/,+353(0)879974255,-7.63671867230414,55.2049050292088,Donegal,Portsalon,Republic of Ireland
3444,Dunmore East - Woods Walk,http://www.walkingwaterford.com,,-6.99400615694662,52.1513759984309,Waterford,Dunmore East,Republic of Ireland
3445,Mahon Falls Walk – Kilmacthomas,http://www.walkingwaterford.com,,-7.53746506286427,52.2078584975539,Waterford,Kilmacthomas,Republic of Ireland
3446,Comeragh Mountain Walks,http://www.walkingwaterford.com,+353(0)5821169,-7.56846914445804,52.2827557133034,Waterford,Waterford,Republic of Ireland
3447,Chang Thai,,,-6.56547564100037,52.5029739791805,Wexford,Enniscorthy,Republic of Ireland
3448,Walking donegal,http://www.walkingdonegal.net/,+353(0)749165443,-8.081784340485,55.1436376088956,Donegal,Falcarragh,Republic of Ireland
3449,The Dog House Blues Tea Room,https://www.facebook.com/TheDogHouseBluesTeaRooms#!/TheDogHouseBluesTeaRooms,+353(0)18395188,-6.07850448697877,53.388933979983,Dublin,Howth,Republic of Ireland
3451,Busy Bee Ceramics,https://www.busybeeceramics.ie,+353(0)861080738,-6.91821556612023,54.3641743433579,Monaghan,Emyvale,Republic of Ireland
3453,The Secret Garden,,+353(0)851505460,-9.05975958413091,53.2700008836752,Galway,Galway,Republic of Ireland
3454,Butlers Chocolate Café - Blanchardstown Shopping Centre,http://www.butlerschocolates.com/,+353(0)18247336,-6.3917771655573,53.3935647144923,Dublin,Dublin,Republic of Ireland
3455,Butlers Chocolate Café - Chatham Street,http://www.butlerschocolates.com/,+353(0)16726333,-6.26227424828448,53.3408731344653,Dublin,Dublin,Republic of Ireland
3456,Butlers Chocolate Café Cork,http://www.butlerschocolates.com/,+353(0)214278866,-8.47072536872747,51.8978658425601,Cork,Cork,Republic of Ireland
3457,Kerry Nature Trails,http://www.kerrynaturetrails.com,+353(0)646624577,-9.5025582,52.0577938,Kerry,Beaufort,Republic of Ireland
3458,Gourmet Tart Company,http://gourmettartco.com,+353(0)91861667,-9.07564161432492,53.2601457562522,Galway,Salthill,Republic of Ireland
3459,Butlers Chocolate Café - Dublin Airport T1,http://www.butlerschocolates.com/,+353(0)18141480,-6.24471782010948,53.4274675096148,Dublin,Dublin Airport,Republic of Ireland
3460,Butlers Chocolate Café - Dundrum Town Centre,http://www.butlerschocolates.com/,+353(0)12963180,-6.24207319108882,53.2872246485686,Dublin,Dublin,Republic of Ireland
3461,Butlers Chocolate Café Galway,http://www.butlerschocolates.com/,+353(0)91569901,-9.0518409402722,53.2733729759288,Galway,Galway,Republic of Ireland
3462,Butlers Chocolate Café - Grafton Street,http://www.butlerschocolates.com/,+353(0)16167004,-6.26057104556002,53.340086028768,Dublin,Dublin,Republic of Ireland
3463,Brasserie Sixty6,http://www.brasseriesixty6.com,+353(0)14005878,-6.26538289999996,53.3415075223628,Dublin,Dublin City,Republic of Ireland
3464,Celtic Adventures,http://www.celticadventures.ie,+353(0)858752767,-6.4707664965332,53.7642645651386,Meath,Collon,Republic of Ireland
3465,Butlers Chocolate Café - Henry Street,http://www.butlerschocolates.com/,+353(0)18747419,-6.26074807135501,53.349805725917,Dublin,Dublin,Republic of Ireland
3466,Butlers Chocolate Café - Heuston Station,http://www.butlerschocolates.com/,+353(0)16728780,-6.29282729117313,53.3465025584584,Dublin,Dublin,Republic of Ireland
3467,Butlers Chocolate Café - Jervis Street,http://www.butlerschocolates.com/,+353(0)18146001,-6.26567528931536,53.3480364896696,Dublin,Dublin,Republic of Ireland
3468,Butlers Chocolate Café - Liffey Street,http://www.butlerschocolates.com/,+353(0)18783402,-6.26323582021632,53.3470517698171,Dublin,Dublin,Republic of Ireland
3469,"Cliffs View Café, Cliffs of Moher",http://www.cliffsofmoher.ie,+353(0)657086141,-9.42480895435335,52.9714711016734,Clare,Liscannor,Republic of Ireland
3470,High Cafe,,+353(0)91532648,-9.0537415,53.2715923,Galway,Galway,Republic of Ireland
3471,Butlers Chocolate Café - Swords,http://www.butlerschocolates.com/,+353(0)18074020,-6.21904508559146,53.4543546269569,Dublin,Swords,Republic of Ireland
3472,Butlers Chocolate Café - Nassau Street,http://www.butlerschocolates.com/,+353(0)16710772,-6.25615210620799,53.3424272852474,Dublin,Dublin,Republic of Ireland
3473,Carbery Sailing,http://www.carberysailing.com/,+353(0)2729101,-9.6321826,51.5999082,Cork,Durrus,Republic of Ireland
3474,Outdoor Dublin,http://www.outdoordublin.com,+353(0)18493333,-6.1358406695175,53.5835401556579,Dublin,Skerries,Republic of Ireland
3476,Meath Heritage Centre,http://meath.rootsireland.ie/,+353(0)868053293,-6.7911584,53.5543644,Meath,Trim,Republic of Ireland
3477,Galway Bay Boat Tours,http://galwaybaytours.com,+353(0)874606606,-9.05631820129394,53.2695033776788,Galway,Galway City,Republic of Ireland
3479,Monasterboice Inn,http://www.monasterboice-inn.ie,+353(0)419837383,-6.4000929285446,53.7696566470875,Louth,Drogheda,Republic of Ireland
3480,Burren Nature Sanctuary,http://www.bns.ie,+353(0)91637444,-8.92780773643187,53.1286745291165,Galway,Kinvara,Republic of Ireland
3482,Irish Horse Gateway,http://www.irishhorsegateway.ie/,+353(0)45854590,-6.67098087363274,53.2369813376081,Kildare,"Osberstown, Naas",Republic of Ireland
3483,Cliffs of Moher Coastal Walk,http://www.doolincliffwalk.com,,-9.37747390175184,53.016199106306,Clare,Doolin,Republic of Ireland
3485,Balheary Shooting,http://www.balhearyshooting.com,+353(0)18078814,-6.21979424418032,53.4557275347492,Dublin,Swords,Republic of Ireland
3486,Beerhouse,http://www.beerhousedublin.com,+353(0)18047023,-6.267889735582,53.3463894072842,Dublin,Dublin City,Republic of Ireland
3488,Swords Museum  and Fingal Genealogy,http://www.swordsheritage.com/,+353(0)18400080,-6.2181267,53.4627797,Dublin,Swords,Republic of Ireland
3489,Aboveboard,http://www.aboveboard.ie,+353(0)12804774,-6.14870248101192,53.2972947317128,Dublin,Dún Laoghaire,Republic of Ireland
3490,Wicklow Road Bikes - Bike Hire,http://www.wicklowroadbikes.ie/,+353(0)851453200,-6.05985619748389,53.0706332896596,Wicklow,Bray,Republic of Ireland
3491,Accents Coffee & Tea Lounge,http://www.accents-lounge.com,+353(0)14160040,-6.2647229331352,53.3413375482743,Dublin,Dublin City,Republic of Ireland
3492,KC Peaches - Dame Street,http://kcpeaches.com/,+353(0)16455307,-6.26357109634318,53.3443584848806,Dublin,Dublin City,Republic of Ireland
3494,New Ross Three Sisters Marinas Blue Flag award 2019,http://www.blueflagireland.org/locations.10.html,,-6.9461396,52.3948208,Wexford,New Ross,Republic of Ireland
3495,Bass Fishing Wexford,http://www.bassfishingwexford.com,+353(0)862611436,-6.65900241166991,52.2374776160161,Wexford,"Duncormick,",Republic of Ireland
3496,South East Angling Services,https://twitter.com/S_E_A_S,+353(0)863769727,-6.46199033990058,52.3413383258789,Wexford,Wexford Town,Republic of Ireland
3497,The Constant Knitter,http://www.theconstantknitter.ie/,+353(0)879967197,-6.27400488941111,53.3399098688401,Dublin,Dublin,Republic of Ireland
3498,Slí Eala,,,-8.2716463942977,52.9227199866422,Tipperary,Dromineer,Republic of Ireland
3499,Cork Whale Watch,http://www.corkwhalewatch.com/,+353(0)863850568,-9.16665588719934,51.5285333731113,Cork,Near Union Hall,Republic of Ireland
3500,Birr Cycle Hub,,,-7.91027118315556,53.0957642373653,Offaly,Birr,Republic of Ireland
3501,Ha'Penny Flea Market,http://www.thegrandsocial.ie/events/hapenny-flea-market-2/,+353(0)18734332,-6.26341984232794,53.3468811856596,Dublin,Dublin City,Republic of Ireland
3502,O'Briensbridge - Parteen Weir Loop,,,-8.50163547867953,52.7527978388746,Clare,Clare,Republic of Ireland
3503,Keeper Hill Trek,,,-8.29333003442661,52.7298471139969,Tipperary,Slieve Felim mountain,Republic of Ireland
3504,Thomas Moore Tavern,http://thomasmooretavern.com/tmt-food-times-and-menus,+353(0)539174688,-6.46343598220903,52.3398902445051,Wexford,Wexford,Republic of Ireland
3505,Jp's Steakhouse,http://www.jpssteakhouse.ie/,+353(0)4493333260,-7.34600588231921,53.5246602308565,Westmeath,Mullingar,Republic of Ireland
3508,Knockbarron Wood Eco Walk,http://www.discoverireland.ie/walking,,-7.73275419787114,53.1180363062819,Offaly,Kinnitty,Republic of Ireland
3509,FootGolfMayo,http://www.footgolfmayo.ie,+353(0)871944787,-9.4635349324219,53.7846898808138,Mayo,Westport,Republic of Ireland
3510,The Kildare Maze,http://www.kildaremaze.com,,-6.76399451785118,53.3065250171974,Kildare,Naas,Republic of Ireland
3511,Clare Paintball,http://www.clarepaintball.ie,+353(0)667185542,-8.78772957738033,52.8163133525742,Clare,Quin,Republic of Ireland
3512,Cadamstown Silver River Nature Loop Walk,http://www.slievebloom.ie,,-7.66024731499715,53.1275740284981,Offaly,Cadamstown,Republic of Ireland
3513,Ireland Fishing Adventures Ltd,https://www.facebook.com/jeanphilippe.carnet,+353(0)683573209,-9.80963815371092,53.7629349883778,Mayo,Louisbourgh,Republic of Ireland
3514,Le Monde Bistro,http://www.travelcafe.ie,+353(0)15512656,-6.1355945720054,53.2943904804013,Dublin,Dun Laoghaire,Republic of Ireland
3515,Karoo Farm Shop and Cafe,http://www.karoo.ie,+353(0)539158585,-6.4563656,52.2561002,Wexford,Killinick,Republic of Ireland
3516,Footee,http://www.footee.ie,+353(0)87873952548,-6.37668117449652,53.2502478764567,Dublin,Tallaght,Republic of Ireland
3517,The Blue Bicycle Tea Rooms,http://www.bluebicycletearooms.com,+353(0)9841145,-9.54631252090143,53.8849270884997,Mayo,Newport,Republic of Ireland
3519,Ballingarry Slí na Sláinte,http://www.irishheart.ie,,-7.54854863332525,52.5877480697952,Tipperary,Ballingarry,Republic of Ireland
3520,Clonmel Slí na Sláinte,http://www.irishheart.ie,,-7.69966652025107,52.3533283635495,Tipperary,Clonmel,Republic of Ireland
3521,Carlow Town Walk - Slí na Sláinte,http://www.irishheart.ie,,-6.92813446153525,52.8362635923796,Dublin,Ballsbridge,Republic of Ireland
3522,Rathnapish-Askea Slí na Sláinte,http://www.irishheart.ie,,-7.69966652025107,52.3533283635495,Carlow,Carlow Town,Republic of Ireland
3523,Clonegal Slí na Sláinte,http://www.irishheart.ie,,-6.64719446610093,52.695064504121,Carlow,Carlow,Republic of Ireland
3524,Rathanna Slí na Sláinte,http://www.irishheart.ie,,-6.83467008447883,52.602138414077,Carlow,Carlow,Republic of Ireland
3525,St. Mullins Slí na Sláinte,http://www.irishheart.ie,,-6.92846156931159,52.4929554001199,Carlow,South Carlow,Republic of Ireland
3526,Walshestown Slí na Sláinte,http://www.irishheart.ie,,-6.86067555950012,52.5720967562679,Carlow,Tullow,Republic of Ireland
3527,Trim Slí na Sláinte,http://www.irishheart.ie,,-6.79117546420172,53.5557190946908,Meath,Trim,Republic of Ireland
3528,East Meath Slí na Sláinte,http://www.irishheart.ie,,-6.24117838798122,53.6797131264772,Meath,Laytown,Republic of Ireland
3529,Kells Slí na Sláinte,http://www.irishheart.ie,,-6.87065082881042,53.7263109402108,Meath,Navan,Republic of Ireland
3530,Hook & Ladder Café,http://www.hookandladder.ie,+353(0)51850765,-7.11840034873421,52.2488016438688,Waterford,Waterford City,Republic of Ireland
3531,Navan Slí na Sláinte,http://www.irishheart.ie,,-6.68114266292116,53.6531462953049,Meath,Navan,Republic of Ireland
3532,Tara Slí na Sláinte,http://www.irishheart.ie,,-6.60155615703126,53.5893523151414,Meath,Tara,Republic of Ireland
3533,Blackrock Slí Na Sláinte,http://www.irishheart.ie,,-6.36580969546503,53.963825235493,Louth,Blackrock,Republic of Ireland
3534,Carlingford Slí na Sláinte,http://www.irishheart.ie,,-6.18836547587579,54.043453587659,Louth,Carlingford,Republic of Ireland
3536,Drogheda Slí na Sláinte,http://www.irishheart.ie,,-6.35745193217462,53.7278845878944,Louth,Drogheda,Republic of Ireland
3537,Ballinastoe and Lower Vartry Reservoir Slí na Sláinte,http://www.irishheart.ie/iopen24/walking-routes-t-8_197_200_208_210.html,,-6.20224303535155,53.0912329981869,Wicklow,Roundwood,Republic of Ireland
3538,Bray Coast Slí na Sláinte,http://www.irishtrails.ie/trail/Bray-Coast-Sli/1084/,,-6.20224303535155,53.0912329981869,Wicklow,Roundwood,Republic of Ireland
3539,Arklow Slí na Sláinte - Howards Way,http://www.irishheart.ie/sli,,-6.14377953788448,52.7998943078997,Wicklow,Arklow,Republic of Ireland
3540,Dundalk Slí na Sláinte,http://www.irishheart.ie,,-6.4058604404754,53.9984243960217,Louth,Drogheda,Republic of Ireland
3541,Avondale - Slí na Sláinte,http://www.irishheart.ie/sli,,-6.16253354331661,52.7973125403722,Wicklow,Rathdrum,Republic of Ireland
3542,Clonakilty Inchydoney Island Road Retreat Walk Slí na Sláinte,http://www.irishheart.ie/,,-8.89142322546388,51.6225787454966,Cork,Clonakilty,Republic of Ireland
3543,Nenagh Walking Tours,http://www.nenagh.ie/events/details/historical-walking-tours-of-nenagh,+353(0)861247945,-8.19968043595202,52.8651961182493,Tipperary,Nenagh,Republic of Ireland
3544,Arklow Slí na Sláinte - Emoclew,http://www.irishheart.ie/sli,,-6.16253354331661,52.7973125403722,Wicklow,Arklow,Republic of Ireland
3545,Bray Town Slí na Sláinte,http://www.irishtrails.ie/Trail/Bray-Town-Sli/1085/,,-6.10642205980229,53.2046514426779,Wicklow,Bray,Republic of Ireland
3546,Rossminoge Slí na Sláinte,http://www.irishtrails.ie/Trail/Rossminoge-Sli/1068/,,-6.38394304029543,52.683217380967,Wexford,Gorey,Republic of Ireland
3547,Carnew Two Slí na Sláinte Walks,,,-6.50129409338376,52.710015164546,Wicklow,Carnew,Republic of Ireland
3548,Blarney Slí na Sláinte,http://www.irishheart.ie/,,-8.56680083280946,51.9334959944667,Cork,Blarney,Republic of Ireland
3549,Ballygarry House Hotel & Leebrook Lounge,http://www.ballygarryhouse.com,+353(0)667123322,-9.66019,52.261164,Kerry,Tralee,Republic of Ireland
3550,Bere Island Slí na Sláinte,http://www.irishheart.ie/,,-9.866889,51.6332349,Cork,Bere Island,Republic of Ireland
3551,Avondale Forest Park - Cairn Walk,http://www.irishtrails.ie/Trail/Avondale-Forest-Park---Cairn-Walk/304/,,-6.22702424229737,52.9167113439158,Wicklow,Rathdrum,Republic of Ireland
3552,Clonakilty Town Centre Slí na Sláinte,http://www.irishheart.ie/,,-8.89142322546388,51.6225787454966,Cork,Clonakilty,Republic of Ireland
3554,Kilbrittain Slí na Sláinte,http://www.irishheart.ie/,,-8.69255352026368,51.6737054624448,Cork,Kilbrittain,Republic of Ireland
3555,Ballygullen Slí na Sláinte,http://www.irishheart.ie,,-6.3871616911133,52.6826970538851,Wexford,Gorey,Republic of Ireland
3556,Kilworth Slí na Sláinte,http://www.irishheart.ie/,,-8.24666309362794,52.1759113932468,Cork,Kilworth,Republic of Ireland
3557,Glengarriff Slí na Sláinte,http://www.irishheart.ie/,,-9.54579639440919,51.7460363021653,Cork,Glengarriff,Republic of Ireland
3558,Kinsale Slí na Sláinte,http://www.irishheart.ie/,,-8.52681446081544,51.7052048671964,Cork,Kinsale,Republic of Ireland
3559,Knocknaheeny Slí na Sláinte,http://www.irishheart.ie/,,-8.50351142889405,51.9054191771681,Cork,Cork City,Republic of Ireland
3560,Little Island Slí na Sláinte,http://www.irishheart.ie/,,-8.36635398870851,51.9002823236051,Cork,Little Island,Republic of Ireland
3561,Mayfield - The Glen Slí na Sláinte Walk,http://www.irishheart.ie/,,-8.44216394430543,51.9118592730831,Cork,Cork City,Republic of Ireland
3562,Mallow Slí na Sláinte,http://www.irishheart.ie/,,-8.65502405172731,52.1383208944355,Cork,Mallow,Republic of Ireland
3563,Ringaskiddy and Monkstown Slí na Sláinte Walk,http://www.irishheart.ie/,,-8.32543420797731,51.8304595873423,Cork,Ringaskiddy,Republic of Ireland
3564,Rosscarbery Slí na Sláinte,http://www.irishheart.ie/,,-9.01482629782106,51.5742816775168,Cork,Rosscarbery,Republic of Ireland
3565,Athy Slí na Sláinte,http://www.irishtrails.ie/Trail/Athy-Sli/1129/,,-6.98300903762606,52.9917215416701,Kildare,Naas,Republic of Ireland
3566,Youghal Slí na Sláinte,http://www.irishheart.ie/,,-7.84436392790223,51.9517434535207,Cork,Youghal,Republic of Ireland
3567,Clane Slí na Sláinte,http://www.irishheart.ie,,-6.68697899307039,53.2932592001628,Kildare,Clane,Republic of Ireland
3568,Celbridge Hewlett Packard Leixlip Slí na Sláinte Walk,http://www.irishtrails.ie/Trail/Celbridge-Hewlett-Packard-Leixlip-Sli/1097/,,-6.52962988342073,53.3483099346446,Kildare,Celbridge,Republic of Ireland
3569,Donadea Forest Park Slí na Sláinte,http://www.irishheart.ie,,-6.74369162048128,53.3467664060749,Kildare,Celbridge,Republic of Ireland
3570,Kilcock Slí na Sláinte,http://www.irishtrails.ie/Trail/Kilcock-Sli/1099/,,-6.66934078658846,53.398927170282,Kildare,Kilcock,Republic of Ireland
3572,Leixlip Slí na Sláinte - Saint Catherines Park,http://www.irishtrails.ie/Trail/Leixlip-Sli---Saint-Catherines-Park--/1098/,,-6.48830240691927,53.3644719969856,Kildare,Leixlip,Republic of Ireland
3574,Leixlip West Slí na Sláinte,http://www.irishheart.ie,,-6.51354735816744,53.3714241522845,Kildare,Leixlip,Republic of Ireland
3575,Skibbereen Slí na Sláinte,http://www.irishheart.ie/,,-9.26709342008973,51.5538797921108,Cork,Skibbereen,Republic of Ireland
3576,Dingle Slí na Sláinte,http://www.irishtrails.ie/Trail/Dingle-Sli/1116/,,-10.2705507279052,52.1384196678482,Kerry,Dingle,Republic of Ireland
3577,Boyne River Slí na Sláinte,http://www.irishheart.ie,,-6.79117546420172,53.5557190946908,Meath,Trim,Republic of Ireland
3578,Greenaer,http://www.electricbicycles.ie,+353(0)16747849,-6.2482574669342,53.3439665967235,Dublin,Pearse St,Republic of Ireland
3579,Doonbeg Slí na Sláinte,http://www.irishheart.ie/sli,,-9.53507059077151,52.7293790427935,Clare,Doonbeg,Republic of Ireland
3580,Ennis Slí na Sláinte - Ballyallia,http://www.irishheart.ie/sli,,-8.98644083002932,52.8473117985706,Clare,Ennis,Republic of Ireland
3581,Ennis Slí na Sláinte - Drumcliffe,http://www.irishheart.ie/sli,,-8.98644083002932,52.8473117985706,Clare,Ennis,Republic of Ireland
3582,Ennis Slí na Sláinte - Lees Road Park,http://www.irishheart.ie/sli,,-9.00452964762575,52.8610722576955,Clare,Ennis,Republic of Ireland
3583,Killimer Slí na Sláinte,http://www.irishheart.ie/sli,,-9.38184135416872,52.6159992221272,Clare,Killimer,Republic of Ireland
3584,Kilmihil Slí na Sláinte,http://www.irishheart.ie/sli,,-9.33472030619509,52.7225434808552,Clare,Kilmihil,Republic of Ireland
3585,Kilrush Slí na Sláinte,http://www.irishheart.ie/sli,,-9.48435538271792,52.6380046831663,Clare,Kilrush,Republic of Ireland
3586,Abbeyfeale Slí na Sláinte,http://www.irishheart.ie/sli,,-9.30102103213198,52.3843420796763,Limerick,Abbeyfeale,Republic of Ireland
3587,Athea Slí na Sláinte,http://www.irishheart.ie/sli,,-9.28763144472964,52.4607619721064,Limerick,Athea,Republic of Ireland
3588,Castletroy Slí na Sláinte,http://www.irishheart.ie/sli,,-8.58021491030581,52.6658098977778,Limerick,Castletroy,Republic of Ireland
3589,Knocklong Slí na Sláinte,http://www.irishheart.ie/sli,,-8.41155760744936,52.4370650416784,Limerick,Knocklong,Republic of Ireland
3590,Newcastle West Slí na Sláinte,http://www.irishheart.ie/sli,,-9.04739134768374,52.447110330453,Limerick,Newcastle West,Republic of Ireland
3591,Rathkeale Slí na Sláinte,http://www.irishheart.ie/sli,,-8.94370787600405,52.5253014439021,Limerick,Rathkeale,Republic of Ireland
3592,Limerick City Slí na Sláinte - The Three Bridges,http://www.irishheart.ie/sli,,-8.62663321951754,52.6651266950447,Limerick,Limerick City,Republic of Ireland
3593,Limerick City Slí na Sláinte - City Centre,http://www.irishheart.ie/sli,,-8.62740569571383,52.6632201775988,Limerick,Limerick City,Republic of Ireland
3594,Nenagh Slí na Sláinte,http://www.irishheart.ie/sli,,-8.19953971365816,52.86591070432,Tipperary,Nenagh,Republic of Ireland
3595,Thurles Slí na Sláinte - Racecourse Road Green Route,http://www.irishheart.ie/sli,,-7.82205634573824,52.6803303093787,Tipperary,Thurles,Republic of Ireland
3596,Thurles Slí na Sláinte - Slievenamon Red Route,http://www.irishtrails.ie/Trail/Thurles-Sli---Slievenamon-Road-Red-Route/1293/,,-7.81201415518648,52.6741896489273,Tipperary,Thurles,Republic of Ireland
3597,Carrigbyrne Slí na Sláinte Walking Routes,http://www.irishheart.ie/iopen24/wexford-t-8_197_200_208_210_301.html,,-6.78007565313714,52.3654109101471,Wexford,Carrigbyrne,Republic of Ireland
3598,AMOC Jewellery,http://www.amoc.ie,+353(0)12871515,-6.0626521869832,53.144232637589,Wicklow,Greystones,Republic of Ireland
3599,Birdwatching at the Bridges of Ross,http://www.clarebirdwatching.com,,-9.8598094584961,52.5919500957,Clare,Loop Head,Republic of Ireland
3600,New Ross Slí na Sláinte,http://www.irishtrails.ie/Trail/New-Ross-Sli/1066/,,-6.94550235545636,52.3955565121622,Wexford,New Ross,Republic of Ireland
3601,Dunmore East - Coastal Walk,http://www.walkingwaterford.com,,-6.99400615694662,52.1513759984309,Waterford,Dunmore East,Republic of Ireland
3602,Cahermurphy Loop Walk,,,-8.6476085,52.9886685,Clare,Flagmount,Republic of Ireland
3603,Ballycuggaran Loop Walk,http://www.irishtrails.ie/Trail/Ballycuggaran---Crag-Wood-Walk/183/,,-8.46700949512023,52.8389285836516,Clare,Killaloe,Republic of Ireland
