ID,NAME,URL,TELEPHONE,LONGITUDE,LATITUDE,ADDRESS_REGION,ADDRESS_LOCALITY,ADDRESS_COUNTRY
4699,Restaurant Chestnut,http://restaurantchestnutwestcork.ie,+353(0)2825766,-9.46068437363737,51.5625503170716,Cork,Ballydehob,Republic of Ireland
4701,AJLA Restaurant,http://ajla.ie,+353(0)91485413,-8.88156140969385,53.2271480358862,Galway,Clarinbridge,Republic of Ireland
4706,Everett’s Restaurant,http://everetts.ie,+353(0)51325174,-7.10834307075674,52.2604207191105,Waterford,Waterford,Republic of Ireland
4740,O’Regan’s Restaurant,http://flyingboatmuseum.com/restaurant/,+353(0)6965416,-9.10989880848922,52.6113380695954,Limerick,Foynes,Republic of Ireland
4753,Bang Restaurant,http://www.bangrestaurant.com,+353(0)14004229,-6.25401534320826,53.3383327264618,Dublin,Dublin City,Republic of Ireland
4778,Pichet Restaurant,http://www.pichet.ie,+353(0)16771060,-6.26223765026247,53.3438640666899,Dublin,Dublin City,Republic of Ireland
4874,James Joyce Restaurant at the Greville Arms,http://www.grevillearmshotel.ie/eat-drink.html,+353(0)449348563,-7.34081513732314,53.525592610843,Westmeath,Mullingar,Republic of Ireland
4907,Stoneview Restaurant,http://stoneview.ie,+353(0)212021119,-8.54692348606954,51.946507250716,Cork,Blarney,Republic of Ireland
4964,East Restaurant,http://thespencerhotel.com/east-restaurant.html,+353(0)14338800,-6.24345922259726,53.3480237550219,Dublin,Dublin City,Republic of Ireland
4980,Druids Restaurant At The Lansdowne Hotel,http://www.lansdownehotel.com,+353(0)16682522,-6.241315,53.332243,Dublin,Ballsbridge,Republic of Ireland
4986,Castle Leslie Restaurant,http://www.castleleslie.com,+353(0)4788100,-6.895825,54.316282,Monaghan,Glaslough,Republic of Ireland
4987,Marconi Restaurant,http://www.foyleshotel.com,+353(0)9521801,-10.022791,53.48865,Galway,Clifden,Republic of Ireland
4991,Carlo Restaurant,http://www.cafecarlo.net/,+353(0)18880856,-6.260934,53.350157,Dublin,Dublin City Centre,Republic of Ireland
4992,Chameleon Restaurant,http://www.chameleonrestaurant.com,+353(0)16710362,-6.263343,53.345773,Dublin,Dublin City Centre,Republic of Ireland
4997,Fallon and Byrne Restaurant,http://www.fallonandbyrne.com,+353(0)14721010,-6.26328841468046,53.3432012275799,Dublin,Dublin City Centre,Republic of Ireland
5014,The Wildflower Restaurant,http://www.thewildatlanticlodge.com/the-wildflower-restaurant,+353(0)657077003,-9.14815193292691,53.1157908785849,Clare,Ballyvaughan,Republic of Ireland
5015,The Bay Tree Restaurant,http://belvederehouse.ie/bay-tree-restaurant.html,+353(0)429383848,-6.18692526190182,54.0408579219952,Louth,Carlingford,Republic of Ireland
5073,Tara Lounge & Mornington Restaurant,https://www.citynorthhotel.com/en/hotel-dining-meath,+353(0)16906666,-6.25753894494858,53.6392140585585,Meath,Gormanston,Republic of Ireland
