Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry
Goatsbridge Trout Farm,http://goatsbridgetrout.ie/,+353(0)567724140,-7.169421,52.506586,Kilkenny,Thomastown,Republic of Ireland
The Truffle Fairy,http://www.trufflefairy.com,+353(0)872862634,-7.138371,52.526721,Kilkenny,Thomastown,Republic of Ireland
Foodworks,http://www.foodworks.ie,+353(0)567777696,-7.25426269852448,52.6537275358773,Kilkenny,Kilkenny City,Republic of Ireland
Cafe L'Arche,http://www.larche.ie/Kilkenny.aspx,+353(0)567706891,-7.390555,52.54376,Kilkenny,Callan,Republic of Ireland
The Blackberry Cafe,http://www.theblackberrycafe.ie,+353(0)867755303,-7.13908987483409,52.5257369919539,Kilkenny,Thomastown,Republic of Ireland
Lough Easkey Looped Walk,http://www.irishtrails.ie/Trail/Lough-Easkey-Loop/541/,,-8.45582765343484,54.2019048717726,Sligo,Tubbercurry,Republic of Ireland
Duncan Russell Furniture,http://www.duncanrussellfurniture.wordpress.com,+353(0)599726977,-7.104125,52.712047,Kilkenny,Castlewarren,Republic of Ireland
Crannmor Pottery,http://www.crannmorpottery.com,+353(0)876254884,-6.33091878312689,52.9468427447888,Wicklow,Glenmalure,Republic of Ireland
Moloughney's of Clontarf,http://www.moloughneys.ie,+353(0)18330002,-6.195814,53.359542,Dublin,Clontarf,Republic of Ireland
Woodstock Cafe,http://www.woodstockcafe.ie,+353(0)18300265,-6.27253893484885,53.3612430075418,Dublin,Phibsboro,Republic of Ireland
Selkie Sailing,http://www.selkiesailing.com,+00353(0)749532707,-8.25740244386273,55.0350710574769,Donegal,Gweedore,Republic of Ireland
North West Adventure-Outdoor Education Centre,http://www.northwestadventure.ie,+353(0)861952663,-8.33423509615186,54.0273676920197,Sligo,Ballinafad,Republic of Ireland
Fishing for Kids,http://www.shannon-boat-hire.com/copy-of-about-us,+353(0)867856633,-8.44454343795274,52.8052628918132,Clare,Killaloe,Republic of Ireland
Galway Christmas Market,http://www.galwaychristmasmarket.ie,+353(0)91394396,-9.04947254971209,53.2721788149031,Galway,Galway City Centre,Republic of Ireland
Browne's Bar,http://www.brownesbar.com,+353(0)667142900,-9.463827,52.230728,Kerry,Castleisland,Republic of Ireland
Portmarnock Golf Club,http://www.portmarnockgolfclub.ie,+353(0)18462968,-6.12849796614705,53.4168591977057,Dublin,Portmarnock,Republic of Ireland
Irish Cycling Safaris,http://www.cyclingsafaris.com,+353(0)12600749,-6.216449343872,53.3069858116866,Dublin,University College Dublin,Republic of Ireland
The Sussex,http://www.thesussex.ie,+353(0)16762851,-6.251695,53.331355,Dublin,Leeson Street,Republic of Ireland
Hymany Way,http://www.irishtrails.ie/Trail/Hymany-Way/382/,,-8.21877079160503,53.0927485249746,Galway,Ballinasloe,Republic of Ireland
Askea Country Market,http://www.countrymarkets.ie/our-markets/south-east,+353(0)717994534,-6.911562,52.835233,Carlow,Askea,Republic of Ireland
Slaney Country Market,https://www.facebook.com/slaneycountrymarket/,+353(0)877814232,-6.68673989794467,52.6846894505481,Carlow,Bunclody,Republic of Ireland
The Lace Gallery,http://www.thelacegallery.com,+353(0)599155676,-6.736462,52.753511,Carlow,Tullow,Republic of Ireland
Hargadon Bros,http://www.hargadons.com/,+00353(0)719153709,-8.475473,54.270708,Sligo,Sligo Town,Republic of Ireland
The Gourmet Store,https://www.facebook.com/The-Gourmet-Store-111349358942160/,+353(0)567771727,-7.253739,52.653261,Kilkenny,Kilkenny City,Republic of Ireland
Athy Self Guided Historic Town Walk,,,-6.98440233593748,52.9886095784552,Westmeath,Athy,Republic of Ireland
Bantry Self Guided Historic Town Walk,,,-9.44909149655926,51.6817871330383,Cork,Bantry,Republic of Ireland
Boyle Self Guided Historic Town Walk,,,-8.3001699973984,53.9726498877318,Roscommon,Boyle,Republic of Ireland
Ennistymon Self Guided Historic Town Walk,,,-8.9818,52.8442,Clare,Ennistymon,Republic of Ireland
Killaloe Self-Guided Historic Town Walk,http://www.discoverkillaloe.ie/things-to-do-walking.php,,-8.44024568099215,52.8064999882338,Clare,Killaloe,Republic of Ireland
Cahir Self Guided Historic Town Walk,,,-7.92487531203463,52.3784116265805,Tipperary,Cahir,Republic of Ireland
Fethard Self Guided Historic Town Walk,,+353(0)526122960,-7.69497781295015,52.4660530458472,Tipperary,Clonmel,Republic of Ireland
Leighlinbridge Self Guided Historic Town Walk,http://www.carlowtourism.com/,+353(0)599131554,-6.928219,52.836386,Carlow,Leighlinbridge,Republic of Ireland
Cashel Self Guided Historic Town Walk,http://www.tipperary.com/cashel-historic-town-walk,,-7.887724,52.516883,Tipperary,Cashel,Republic of Ireland
Clonakilty Self Guided Historic Town Walk,,,-8.88721,51.6232,Cork,Clonakilty,Republic of Ireland
Cootehill Self Guided Historic Town Walk,,+353(0)494331942,-7.07525217773434,54.0746680470719,Cavan,Cootehill,Republic of Ireland
Kells Historic Town Walk,,,-6.87469392317965,53.7320627691163,Meath,Kells,Republic of Ireland
Kilrush Self Guided Historic Town Walk,,,-9.485678,52.637609,Clare,Kilrush,Republic of Ireland
Barron’s Bakery and Coffee House,http://www.barronsbakery.ie,+353(0)5854045,-7.849201,52.146487,Waterford,Cappoquin,Republic of Ireland
Eire Bass,http://www.corkbass.com,+353(0)214811103,-8.30293082162908,51.8517779815115,Cork,Cobh,Republic of Ireland
Ardmore Self Guided Historic Town Walk,,,-7.7161350776596,51.9490555505236,Waterford,Waterford,Republic of Ireland
Athlone Self Guided Historic Town Walk,http://www.athlone.ie/,,-7.9428,53.4231,Westmeath,Athlone,Republic of Ireland
Ballina Self Guided Historic Town Walk,,,-9.15052,54.1129,Mayo,Ballina,Republic of Ireland
Ballyshannon Self Guided Historic Town Walk,,,-8.19223790663912,54.5024983008237,Donegal,Ballyshannon,Republic of Ireland
Carrick-On-Shannon Self-Guided Historic Town Walk,http://leitrimtourism.com/stories/carrick-on-shannon/,+353(0)719620170,-8.09657960433199,53.9447233510642,Leitrim,Carrick-On-Shannon,Republic of Ireland
Carrick on Suir Self Guided Historic Town Walk,http://www.carrickonsuirheritagecentre.com/,+353(0)51640200,-7.413158,52.34656,Tipperary,Carrick-on-Suir,Republic of Ireland
Listowel Self Guided  Historic Town Walk,,,-9.486888,52.445362,Kerry,Listowel,Republic of Ireland
Ennis Historic Town Walk,,,-8.981819,52.844138,Clare,Ennis,Republic of Ireland
Cobh Self Guided Historic Town Walk,,,-8.47471,51.8972,Cork,Cobh,Republic of Ireland
Killarney Self Guided Historic Town Walk,,,-9.5115,52.0583,Kerry,Killarney,Republic of Ireland
Carrickmacross Self Guided Historic Town Walk,,+353(0)4781122,-6.71689496093745,53.9793433747189,Monaghan,Monaghan,Republic of Ireland
Lismore Area Walks,,+353(0)5854975,-7.932546,52.137045,Waterford,Lismore,Republic of Ireland
Naas Self Guided Historic Town Walk,,+353(0)45521240,-6.66123300093844,53.2201184942835,Kildare,Naas,Republic of Ireland
New Ross Self Guided Historic Town Walk,,+353(0)51421857,-6.94728522795867,52.3937671811873,Wexford,New Ross,Republic of Ireland
Slane Self Guided Historic Town Walk,,,-6.449285,53.693533,Meath,Slane,Republic of Ireland
Tipperary Self Guided Historic Town Walk,,+353(0)6262511,-7.887724,52.516883,Tipperary,Cashel,Republic of Ireland
Youghal Self Guided Historic Town Walk,,+353(0)2420170,-7.84602,51.9529,Cork,Youghal,Republic of Ireland
Loughrea Self Guided Historic Town Walk,http://www.galwayeast.com/wayfinding/index.php,,-8.56612493377679,53.1973835709315,Galway,Loughrea,Republic of Ireland
Killala Self Guided Historic Town Walk,,,-9.15052,54.1129,Mayo,Killala,Republic of Ireland
Kilkenny Group Shop in Cashel,http://www.kilkennyshop.com/storelocator/,+353(0)6265904,-7.888287,52.51678,Tipperary,Cashel,Republic of Ireland
Stathams Bar & Restaurant,http://www.kilkennypembrokehotel.com,+353(0)567783500,-7.251331,52.649364,Kilkenny,Kilkenny City,Republic of Ireland
Dove Hill Design Centre,http://www.dovehill.ie,+353(0)51645013,-7.4812949205932,52.357659297268,Tipperary,Carrick On Suir,Republic of Ireland
The Narrow Space,http://www.thenarrowspace.com,+353(0)526127838,-7.701027,52.353053,Tipperary,Clonmel,Republic of Ireland
The Potter's Yard- Patricia Howard Pottery,https://www.facebook.com/countrylivingatthepottersyard/,+353(0)51563377,-6.65094405755088,52.2337605970582,Wexford,Duncormick,Republic of Ireland
Terry The Weaver,http://www.terrytheweaver.ie,+353(0)51563100,-6.656572,52.2657,Wexford,Duncormick,Republic of Ireland
The Basketry Studio,http://www.dccoi.ie/directory/clients/member/21714,+353(0)51397618,-6.85392573003268,52.2414009627012,Wexford,New Ross,Republic of Ireland
Westgate Design,http://www.westgatedesign.ie,+353(0)539123787,-6.461958,52.338848,Wexford,Wexford Town,Republic of Ireland
Ceadogán Rugs,http://www.ceadogan.ie,+353(0)51561349,-6.749815,52.251969,Wexford,Wellington Bridge,Republic of Ireland
Martin Doyle Goldsmith,http://www.ccoi.ie,+353(0)539141167,-6.462711,52.338815,Wexford,Wexford Town,Republic of Ireland
Mad 4 Hats,http://www.mad4hats.ie,+353(0)51562329,-6.84634645259384,52.3134094106001,Wexford,New Ross,Republic of Ireland
Inishmac Outdoors,http://www.inishmac.com/,+353(0)949546677,-9.2406549638416,53.4971242621869,Mayo,Cross,Republic of Ireland
Freshford Loop,http://www.irishtrails.ie/Trail/Freshford-Loop/476/,,-7.39974116938163,52.7345016288219,Kilkenny,Freshford,Republic of Ireland
Offshore Surf School,http://www.offshoresurfschool.ie,+353(0)872946519,-9.9689189261708,52.1476306304066,Kerry,Dingle Peninsula,Republic of Ireland
Sheep's Head - Cahergal Loop,http://www.irishtrails.ie/Trail/Sheeps-Head---Cahergal-loop-/101/,,-9.76400380201187,51.5621420538665,Cork,West Cork,Republic of Ireland
Cronin's Yard Looped Walk,http://croninsyard.com/,,-9.63345924843568,52.073673013566,Kerry,Beaufort,Republic of Ireland
Lúb Dún Fearbhaí Looped Walk Inis Meain,,,-9.58605336867986,53.0810894846897,Galway,Aran Islands,Republic of Ireland
Lub Ceathru an Locha -  Inis Oírr,,,-9.54116786107647,53.0612514092453,Galway,Inis Oirr,Republic of Ireland
Millenium Looped Walk,,,-6.2357058503496,52.9329080900637,Wicklow,Rathdrum,Republic of Ireland
Annaloughan Loop,http://www.irishtrails.ie/Trail/Annaloughan-loop/488/,,-6.18602350592071,54.0379000768116,Louth,Jenkinstown,Republic of Ireland
Lúb Dún Chonchúr Looped Walk Inis Meain,,,-9.59884608373272,53.0781666186404,Galway,Aran Islands,Republic of Ireland
Lúb Cill Cheannannach Looped Walk Inis Meain,,,-9.59747279271709,53.0796102921552,Galway,Aran Islands,Republic of Ireland
Birr Equestrian Centre,http://www.birrequestrian.ie,+353(0)872445545,-7.839883,53.082293,Offaly,Birr,Republic of Ireland
WhiteRiver Park Ltd,http://www.WhiteRiver.ie,+353(0)419819100,-6.48208076298919,53.798700604109,Louth,Collon,Republic of Ireland
'Lady Helen' Sea Angling,http://fishingwestport.com/,+353(0)877647789,-9.52277094090058,53.7997063541055,Mayo,Westport,Republic of Ireland
Kilkenny Crystal,http://www.kilkennycrystal.com/,+353(0)567725132,-7.251749,52.65101,Kilkenny,Kilkenny City,Republic of Ireland
Kinsale Self Guided Historic Town Walk,,,-8.522344,51.705365,Cork,Kinsale,Republic of Ireland
Mary's Cottage Kitchen,,+353(0)9643361,-9.372834,54.279848,Mayo,Ballycastle,Republic of Ireland
Charter Boat Molly'O,http://www.deepseadingle.com,+353(0)872213900,-10.2692550723326,52.1412568337814,Kerry,Dingle,Republic of Ireland
Kippure Adventure Centre,http://www.adventurewicklow.com/,+353(0)14582889,-6.37340240062285,53.1714504669081,Wicklow,Blessington,Republic of Ireland
Kippure Estate - Walking in Wicklow,http://www.adventurewicklow.com/,+353(0)14582889,-6.37443236888457,53.1698040722127,Wicklow,Blessington,Republic of Ireland
Larganmore Loop,,,-9.11304925232873,53.9819832487202,Mayo,Foxford,Republic of Ireland
Lub Ceathru an Phoillin - Inis Oírr,,,-9.53047803122614,53.0592266375793,Galway,Inis Oirr Island,Republic of Ireland
Iron Donkey Bicycle Touring,http://www.irondonkey.com,+44(0)2890813200,-9.50290825457402,53.3642131824928,Galway,Moycullen,Republic of Ireland
Pigeon Hole Loop,http://www.irishtrails.ie/Trail/Cong---Pigeon-loop/591/,,-9.28864781941024,53.5413955919759,Mayo,Cong,Republic of Ireland
Cong Nature Trail Loop,,,-9.27568738545033,53.5436397167368,Mayo,Cong,Republic of Ireland
The Adventure Islands,http://www.collanmoreislandlodge.com,+353(0)862518252,-9.523612,53.800265,Mayo,Westport,Republic of Ireland
Golf Vacations Ireland,http://www.golfvacationsireland.com,+353(0)16246366,-6.480969,53.363156,Kildare,Leixlip,Republic of Ireland
Thru The Links Golf Travel,http://www.thruthelinks.com,+353(0)214580978,-8.445678,51.871029,Cork,Douglas,Republic of Ireland
Iron Donkey Bicycle Touring,http://www.irondonkey.com,+353(0)91550900,-8.48080712641232,54.2713073010575,Donegal,Sligo Town,Republic of Ireland
Adams & Butler,http://www.adamsandbutler.com/golf,+353(0)12889355,-6.215285,53.300625,Dublin,Mount Merrion,Republic of Ireland
Arigna Visitor Information Point,,+353(0)719646466,-8.118065,54.076618,Roscommon,Arigna,Republic of Ireland
Blacklion Community Tourist Office,http://www.blacklion.ie/touristoffice/,+353(0)719853941,-7.87583169155164,54.2914546872218,Cavan,Blacklion,Republic of Ireland
Iron Donkey Bicycle Touring Clare & The Burren,http://www.irondonkey.com,+353(0)2890813200,-9.06871998088184,53.1482732317046,Galway,Moycullen,Republic of Ireland
Shannon River Adventure,http://www.shannonriveradventure.com,+353(0)719638300,-7.94967769885193,53.8404447905341,Roscommon,Rooskey,Republic of Ireland
Doolin Market & Craft Fair,,+353(0)879136766,-9.36985,53.022113,Clare,Doolin,Republic of Ireland
Leenane Sheep and Wool Centre,http://www.sheepandwoolcentre.com,+353(0)9542323,-9.693803,53.596452,Galway,Leenane,Republic of Ireland
Irish National Heritage Park,http://www.irishheritage.ie,+353(0)539120733,-6.516748,52.34788,Wexford,Ferrycarrig,Republic of Ireland
Michael J Quill Centre,,+353(0)646685511,-9.46143,51.902656,Kerry,Kilgarvan,Republic of Ireland
Castlerea Railway Museum and Pub,http://www.hellskitchenmuseum.com,+353(0)872308152,-8.49493790478516,53.7698702240711,Roscommon,Castlerea,Republic of Ireland
Greenan Maze,http://www.greenanmaze.com,+353(0)40446000,-6.305334,52.91459,Wicklow,Rathdrum,Republic of Ireland
The Dolmen Centre,http://www.dolmencentre.com/,+353(0)749545010,-8.43687,54.822714,Donegal,Narin And Portnoo,Republic of Ireland
"Yeats Country Hotel, Spa and Leisure Club",http://www.yeatscountryhotel.com/Eros-Spa/,+353(0)719177211,-8.56518955863067,54.306170068116,Sligo,Sligo,Republic of Ireland
Kellys Resort Hotel Spa,http://www.kellys.ie,+353(0)539132114,-6.387774,52.275493,Wexford,Rosslare,Republic of Ireland
Muckross Park Hotel and Spa,http://www.muckrosspark.com/spa.html,+353(0)646623456,-9.48982,52.024808,Kerry,Killarney,Republic of Ireland
Imperial Hotel with Escape Spa,http://www.flynnhotels.com/Imperial_Hotel_Cork/Salon_and_Spa/Escape_Lifestyle_Spa,+353(0)214274040,-8.470184,51.897162,Cork,Cork City,Republic of Ireland
The Great Southern Hotel,http://www.greatsouthernkillarney.com/health-and-beauty.html,+353(0)646638000,-9.503683,52.058883,Kerry,Killarney,Republic of Ireland
Parknasilla Hotel,http://www.parknasillahotel.ie/spa,+353(0)646675600,-9.8748120760462,51.815684458919,Kerry,Sneem,Republic of Ireland
Castlerosse Park Resort,http://www.castlerosse.com,+353(0)646631144,-9.539973,52.065969,Kerry,Killarney,Republic of Ireland
Europe Hotel and Resort,http://www.theeurope.com/espa-spa-hotels-ireland-kerry,+353(0)646671333,-9.57359,52.066972,Kerry,Killarney,Republic of Ireland
Dromoland Castle Hotel - Spa,http://www.dromoland.ie/spa,+353(0)61368144,-8.90563268451694,52.7830582874205,Clare,Newmarket-On-Fergus,Republic of Ireland
Brandon House Hotel Solas Croi Spa,http://www.solascroi.ie,+353(0)51421703,-6.944475,52.387053,Wexford,New Ross,Republic of Ireland
Radisson Blu Hotel and Spa,http://www.solasspa.com,+353(0)719192442,-8.500057,54.2991,Sligo,Sligo,Republic of Ireland
Best Western Plus Westport Woods Hotel & Spa,http://www.westportwoodshotel.com/beech-health-club-and-spa,+353(0)9825811,-9.540553,53.799301,Mayo,Westport,Republic of Ireland
Aghadoe Heights Hotel & Spa,http://www.aghadoeheights.com/spa.html,+353(0)646631766,-9.556431,52.077414,Kerry,Killarney,Republic of Ireland
"Hotel Westport, Leisure, Spa and Conference",http://www.hotelwestport.ie/,+353(0)9850008,-9.528553,53.800955,Mayo,Westport,Republic of Ireland
Hillgrove Hotel Leisure & Spa,http://www.hillgrovehotel.com/spa.htm,+353(0)4781288,-6.954996,54.2465,Monaghan,Monaghan,Republic of Ireland
Rain Spa & Leisure at The Radisson Blu Hotel Limerick,http://www.radissonblu.ie/hotel-limerick/spa,+353(0)61456299,-8.710108,52.684376,Limerick,Limerick City,Republic of Ireland
Fitzgeralds Woodlands House Hotel,http://www.woodlands-hotel.ie/spa-breaks-ireland-day-spas-in-limerick.html,+353(0)61605120,-8.76592543700715,52.5630372427716,Limerick,Adare,Republic of Ireland
Slieve Russell Hotel Golf and Country Club,http://www.slieverussell.ie/ciuin-spa.php,+353(0)499526444,-7.558341,54.096246,Cavan,Ballyconnell,Republic of Ireland
The K Spa at The K Club.,http://www.kclub.ie/spa-hotels-ireland,+353(0)16017200,-6.62546,53.307264,Kildare,Straffan,Republic of Ireland
Zen Day Spa at the Randles Court Hotel,http://www.randlescourt.com/zen-spa.html,+353(0)646635333,-9.50645,52.053937,Kerry,Killarney,Republic of Ireland
Knockranny House Hotel & Spa Salveo,http://www.knockrannyhousehotel.ie/,+353(0)9828600,-9.507916,53.802153,Mayo,Westport,Republic of Ireland
Maryborough Hotel and Spa,http://www.maryborough.com/spa-hotel-cork,+353(0)214918350,-8.420278,51.873794,Cork,Douglas,Republic of Ireland
The Merrion Spa and Health Club,http://www.merrionhotel.com,+353(0)16030600,-6.252847,53.338538,Dublin,Dublin,Republic of Ireland
Horse and Jockey Hotel Spa,http://www.horseandjockeyhotel.com/spa-qsalon-hotel-tipperary.html,+353(0)50433020,-7.775734,52.615607,Tipperary,Thurles,Republic of Ireland
The Spa at The Kingsley Hotel,http://www.thekingsley.ie/luxury-spa-cork/,+353(0)214800570,-8.50848559622568,51.8935762935018,Cork,Cork,Republic of Ireland
Bridge House Hotel and Leisure Club,http://www.bridgehousehoteltullamore.ie/hotel-spa-tullamore#,+353(0)579325600,-7.492878,53.274912,Offaly,Tullamore,Republic of Ireland
Wells Spa at Brooklodge Hotel,http://www.brooklodge.com/wellsspa/,+353(0)40236444,-6.331019,52.879669,Wicklow,Aughrim,Republic of Ireland
Four Seasons Hotel Spa Dublin,http://www.intercontinentaldublin.ie/en/spa-hotel-dublin/,+353(0)16654000,-6.226045,53.3266,Dublin,Dublin 4,Republic of Ireland
The Johnstown House Hotel Spa,http://www.johnstownhouse.com/spa-leisure.html,+353(0)469540030,-6.837516,53.405144,Meath,Enfield,Republic of Ireland
The Brehon,http://www.thebrehon.com,+353(0)646623980,-9.504448,52.045923,Kerry,Killarney,Republic of Ireland
Radisson Blu Hotel and Spa Cork,http://www.radissonblu.ie/hotel-cork,+353(0)214297000,-8.358155,51.9054239999999,Cork,Little Island,Republic of Ireland
Donegal Adventure Centre,http://www.donegaladventurecentre.net,+353(0)719842418,-8.28130797230051,54.474604429003,Donegal,Bundoran,Republic of Ireland
Slieve League Cultural Centre,https://www.facebook.com/pages/Slieve-League-Cliffs-Centre/143135079033522,+353(0)749739077,-8.646222,54.634445,Donegal,Carrick,Republic of Ireland
Kiltimagh - The Artisan Village,http://www.ird-kiltimagh.ie,+353(0)949381494,-8.996637,53.852077,Mayo,Kiltimagh,Republic of Ireland
The Heritage Killenard Spa Resort,http://www.theheritage.com/spa.html,+353(0)578645500,-7.150492,53.131826,Laois,Portarlington,Republic of Ireland
Monart Destination Spa,http://www.monart.ie/spa.aspx,+353(0)539238999,-6.611292,52.508204,Wexford,Enniscorthy,Republic of Ireland
Ballyliffin Lodge and Spa,http://www.ballyliffinlodge.com/spa-hotel,+353(0)749378200,-7.395356,55.280175,Donegal,Ballyliffin,Republic of Ireland
Oasis Spa - Lyrath Estate,http://www.lyrath.com/spa-hotel-kilkenny,+353(0)567760088,-7.207986,52.645818,Kilkenny,Kilkenny,Republic of Ireland
The g Hotel,http://www.theghotel.ie,+353(0)91865200,-9.032133,53.28203,Galway,Galway City,Republic of Ireland
Seoid Spa at Dunboyne Castle Hotel and Spa,http://www.dunboynecastlehotel.com/spa.html,+353(0)18013500,-6.477468,53.417146,Meath,Dunboyne,Republic of Ireland
The Wolseley Spa at the Mount Wolseley Hotel,http://www.mountwolseley.ie/spa.html,+353(0)599180100,-6.731364,52.791025,Carlow,Tullow,Republic of Ireland
Fota Island Hotel Spa,http://www.fotaisland.ie/Fota-Island-Spa,+353(0)214673131,-8.291177,51.898761,Cork,Fota Island,Republic of Ireland
Spa Haven at the Westgrove Hotel,http://www.westgrovehotel.com/index.html,+353(0)45989900,-6.681432,53.289866,Kildare,Clane,Republic of Ireland
Mount Falcon Estate,http://www.mountfalcon.com/spa-leisure-mayo,+353(0)9674472,-9.15704881752619,54.0568740370926,Mayo,Ballina,Republic of Ireland
"The River Spa  at Knightsbrook Hotel, Spa and Golf Resort",http://www.knightsbrook.com,+353(0)469482100,-6.7644,53.548435,Meath,Trim,Republic of Ireland
Health Spa at Farnham Estate Hotel,http://www.farnhamestate.ie/luxury-spa-hotel,+353(0)494379046,-7.39877158993534,53.9935340037744,Cavan,Cavan Town,Republic of Ireland
Carton House Spa,http://www.cartonhouse.com/spa.html,+353(0)16517744,-6.553547,53.378089,Kildare,Maynooth,Republic of Ireland
Francis Ledwidge Museum,http://www.francisledwidge.com/,+353(0)419824544,-6.527446,53.707137,Meath,Slane,Republic of Ireland
"Pillo Hotel, Ashbourne",http://www.pillohotelashbourne.com/spa-and-leisure.html,+353(0)18356800,-6.41416533314938,53.5266354803459,Meath,Ashbourne,Republic of Ireland
The  Lodge Spa At Castle Leslie Estate,http://www.castleleslie.com/spa-breaks-ireland.html,+353(0)4788100,-6.895825,54.316282,Monaghan,Glaslough,Republic of Ireland
Powerscourt Hotel Resort Spa,http://www.powerscourthotel.com/espa-over.html,+353(0)12749710,-6.180321,53.185287,Wicklow,Enniskerry,Republic of Ireland
Vanilla Browns Spa at the Absolute Hotel,http://www.absolutehotel.com/beauty-limerick.html,+353(0)61463600,-8.619591,52.667163,Limerick,Limerick City Centre,Republic of Ireland
Royal Marine Hotel,http://www.royalmarine.ie/en/dublin-hotel-spa/sansana-spa/,+353(0)12712560,-6.133878,53.292249,Dublin,Dún Laoghaire,Republic of Ireland
Delphi  Resort Spa,http://www.delphiadventureresort.com/delphi-day-spa,+353(0)9542208,-9.746175,53.631849,Galway,Connemara,Republic of Ireland
Sirana Spa at the Sheraton Athlone Hotel,http://www.sheratonathlonehotel.com/spa-hotel-ireland,+353(0)906451000,-7.934963,53.423562,Westmeath,Athlone,Republic of Ireland
Kilronan Castle Estate and Spa,http://www.kilronancastle.ie,+353(0)719618021,-8.177532,54.064159,Roscommon,Ballyfarnon,Republic of Ireland
Well Spa at the Cliff House Hotel,http://www.thecliffhousehotel.com/wellness-and-activities/overview,+353(0)2487800,-7.7151,51.948655,Waterford,Ardmore,Republic of Ireland
MBW Bike Shop,http://www.mbikeworks.ie,,-9.17737,53.3359,Galway,Moycullen,Republic of Ireland
Waterford & Suir Valley Railway,http://www.wsvrailway.ie/news.shtml,+353(0)51384058,-7.247543,52.246637,Waterford,Waterford City,Republic of Ireland
Time Pieces,http://www.timepieces.ie,+353(0)906625408,-8.190061,53.630747,Roscommon,Roscommon Town,Republic of Ireland
Tramore Surf School and Surf Shop,http://www.tramoresurfshop.com,+353(0)51391011,-7.140952,52.15967,Waterford,Tramore,Republic of Ireland
Fitzgeralds Farmhouse & Equestrian Centre,http://www.fitzgeraldsfarmhouse.com,+353(0)6831217,-9.302449,52.371901,Limerick,Abbeyfeale,Republic of Ireland
An Irish Anglers World Wicklow,http://www.anirishanglersworld.com,+353(0)868697370,-6.19505022094722,53.0520549175125,Wexford,Gorey,Republic of Ireland
Shannon Academy of English,http://www.shannonacademy.com,+353(0)857087240,-7.94677498147587,53.420766218776,Westmeath,Athlone,Republic of Ireland
Experience Gaelic Games,http://www.experiencegaelicgames.com,+353(0)12544292,-6.265831,53.363893,Dublin,Drumcondra,Republic of Ireland
Ardaire Springs Angling Centre,http://www.ardairesprings.com,+353(0)878128937,-7.24917778628689,52.289854433952,Kilkenny,Mooncoin,Republic of Ireland
The Putting Green Café,https://www.facebook.com/The-Putting-Green-Caf%C3%A9-140359492700283/,+353(0)749382326,-7.035912,55.189149,Donegal,Moville,Republic of Ireland
Sligo Sea Shore Fishing School,http://www.sligoseashorefishingschool.com,+353(0)872480299,-8.46257,54.257,Sligo,Sligo Town,Republic of Ireland
Karen Morgan Porcelain,http://www.karenmorganporcelain.com,,-7.138626,52.525214,Kilkenny,Thomastown,Republic of Ireland
Coláiste Gaeilge an Leith-Triuigh,http://www.cflt.ie/irish-college/,+353(0)667138137,-10.1714544512581,52.2567406174207,Kerry,Trá Lí,Republic of Ireland
Revolve Bike Shop,http://www.revolvebikeshop.ie,+353(0)539483100,-6.29389040608214,52.6715326546008,Wexford,Gorey,Republic of Ireland
Tropical World,http://www.tropicalworld.ie,+353(0)749121541,-7.695348,54.964735,Donegal,Letterkenny,Republic of Ireland
Cafe Lounge,http://www.cafelounge.ie/,+353(0)719650914,-8.093783,53.943851,Leitrim,Carrick-On-Shannon,Republic of Ireland
Ennis Walking Tours,http://www.enniswalkingtours.com,+353(0)876483714,-8.9815126683593,52.8443099582141,Clare,Ennis,Republic of Ireland
Clare Walking Tours,http://www.clarevillehouse.net,+353(0)61922925,-8.53967026564966,52.8955351123845,Clare,Tuamgraney,Republic of Ireland
Lucy Erridge,,+353(0)61396898,-8.79147,52.5641,Limerick,Adare,Republic of Ireland
Farm Heritage Tours,http://www.farmheritagetours.com,+353(0)657089944,-9.07592975871387,53.1481445399265,Clare,Burren,Republic of Ireland
Angela's Ashes Walking Tour,"http://www.shannonregiontrails.ie/FindaTrail/Walking/ScenicandHistoricalWalks/TrailName,5986,en.html",+353(0)61317522,-8.62566,52.6653,Limerick,Limerick,Republic of Ireland
Ben O'Neill Music Shop,http://www.benoneilldungarvan.com/,+353(0)5841933,-7.623865,52.089429,Waterford,Dungarvan,Republic of Ireland
O'Reilly & Turpin,https://www.facebook.com/OReillyTurpin,,-9.522895,53.798459,Mayo,Westport,Republic of Ireland
Foxford Woollen Mills Visitor and Shop,http://www.foxfordwoollenmills.com,+353(0)949256104,-9.11339700082521,53.9820486971993,Mayo,Foxford,Republic of Ireland
Rare and Recent Books,http://www.rareandrecent.com,+353(0)949546812,-9.286518,53.541476,Mayo,Cong,Republic of Ireland
Celtic Fairways Golf,http://www.CelticFairways.com,+353(0)18284008,-6.137908,53.437931,Dublin,Dublin 13,Republic of Ireland
Doolin Rent a Bike,,+353(0)876569837,-9.385479,53.01263,Clare,Doolin,Republic of Ireland
Mezzanine Cafe,http://www.facebook.com/earlsnewsagents,+353(0)40467521,-6.0442,52.980817,Wicklow,Wicklow Town,Republic of Ireland
Mozart's Restaurant,http://www.mozarts.ie,+353(0)667127977,-9.704201,52.269587,Kerry,Tralee,Republic of Ireland
